zona,estado,year,month,fecha,temp_promedio,dias_calor,humedad_relativa,IRT,nivel_riesgo
Occidente,Jalisco,2022,7,7/1/2022,20.5,0,63,35.42,Medio
Occidente,Guanajuato,2022,7,7/1/2022,20.5,0,63,35.42,Medio
Occidente,Aguascalientes,2022,7,7/1/2022,20.5,0,63,35.42,Medio
Occidente,Querétaro,2022,7,7/1/2022,20.5,0,63,35.42,Medio
Occidente,Jalisco,2022,8,8/1/2022,20.6,1,67.3,37.32,Medio
Occidente,Guanajuato,2022,8,8/1/2022,20.6,1,67.3,37.32,Medio
Occidente,Aguascalientes,2022,8,8/1/2022,20.6,1,67.3,37.32,Medio
Occidente,Querétaro,2022,8,8/1/2022,20.6,1,67.3,37.32,Medio
Occidente,Jalisco,2022,9,9/1/2022,21.2,0,65.8,36.68,Medio
Occidente,Guanajuato,2022,9,9/1/2022,21.2,0,65.8,36.68,Medio
Occidente,Aguascalientes,2022,9,9/1/2022,21.2,0,65.8,36.68,Medio
Occidente,Querétaro,2022,9,9/1/2022,21.2,0,65.8,36.68,Medio
Occidente,Jalisco,2022,10,10/1/2022,16.2,0,54.9,28.93,Bajo
Occidente,Guanajuato,2022,10,10/1/2022,16.2,0,54.9,28.93,Bajo
Occidente,Aguascalientes,2022,10,10/1/2022,16.2,0,54.9,28.93,Bajo
Occidente,Querétaro,2022,10,10/1/2022,16.2,0,54.9,28.93,Bajo
Occidente,Jalisco,2022,11,11/1/2022,17.7,0,45.4,28.74,Bajo
Occidente,Guanajuato,2022,11,11/1/2022,17.7,0,45.4,28.74,Bajo
Occidente,Aguascalientes,2022,11,11/1/2022,17.7,0,45.4,28.74,Bajo
Occidente,Querétaro,2022,11,11/1/2022,17.7,0,45.4,28.74,Bajo
Occidente,Jalisco,2022,12,12/1/2022,14.1,1,47.2,26.06,Bajo
Occidente,Guanajuato,2022,12,12/1/2022,14.1,1,47.2,26.06,Bajo
Occidente,Aguascalientes,2022,12,12/1/2022,14.1,1,47.2,26.06,Bajo
Occidente,Querétaro,2022,12,12/1/2022,14.1,1,47.2,26.06,Bajo
Occidente,Jalisco,2023,1,1/1/2023,12.9,0,50.4,24.4,Bajo
Occidente,Guanajuato,2023,1,1/1/2023,12.9,0,50.4,24.4,Bajo
Occidente,Aguascalientes,2023,1,1/1/2023,12.9,0,50.4,24.4,Bajo
Occidente,Querétaro,2023,1,1/1/2023,12.9,0,50.4,24.4,Bajo
Occidente,Jalisco,2023,2,2/1/2023,15.5,0,44,25.97,Bajo
Occidente,Guanajuato,2023,2,2/1/2023,15.5,0,44,25.97,Bajo
Occidente,Aguascalientes,2023,2,2/1/2023,15.5,0,44,25.97,Bajo
Occidente,Querétaro,2023,2,2/1/2023,15.5,0,44,25.97,Bajo
Occidente,Jalisco,2023,3,3/1/2023,19.7,2,44.6,32.79,Bajo
Occidente,Guanajuato,2023,3,3/1/2023,19.7,2,44.6,32.79,Bajo
Occidente,Aguascalientes,2023,3,3/1/2023,19.7,2,44.6,32.79,Bajo
Occidente,Querétaro,2023,3,3/1/2023,19.7,2,44.6,32.79,Bajo
Occidente,Jalisco,2023,4,4/1/2023,20.8,0,45.7,32.22,Bajo
Occidente,Guanajuato,2023,4,4/1/2023,20.8,0,45.7,32.22,Bajo
Occidente,Aguascalientes,2023,4,4/1/2023,20.8,0,45.7,32.22,Bajo
Occidente,Querétaro,2023,4,4/1/2023,20.8,0,45.7,32.22,Bajo
Occidente,Jalisco,2023,5,5/1/2023,26.2,1,43.4,38.71,Medio
Occidente,Guanajuato,2023,5,5/1/2023,26.2,1,43.4,38.71,Medio
Occidente,Aguascalientes,2023,5,5/1/2023,26.2,1,43.4,38.71,Medio
Occidente,Querétaro,2023,5,5/1/2023,26.2,1,43.4,38.71,Medio
Occidente,Jalisco,2023,6,6/1/2023,22.8,0,56.1,36.58,Medio
Occidente,Guanajuato,2023,6,6/1/2023,22.8,0,56.1,36.58,Medio
Occidente,Aguascalientes,2023,6,6/1/2023,22.8,0,56.1,36.58,Medio
Occidente,Querétaro,2023,6,6/1/2023,22.8,0,56.1,36.58,Medio
Occidente,Jalisco,2023,7,7/1/2023,22.1,2,69.1,40.29,Medio
Occidente,Guanajuato,2023,7,7/1/2023,22.1,2,69.1,40.29,Medio
Occidente,Aguascalientes,2023,7,7/1/2023,22.1,2,69.1,40.29,Medio
Occidente,Querétaro,2023,7,7/1/2023,22.1,2,69.1,40.29,Medio
Occidente,Jalisco,2023,8,8/1/2023,22.6,0,67.5,38.65,Medio
Occidente,Guanajuato,2023,8,8/1/2023,22.6,0,67.5,38.65,Medio
Occidente,Aguascalientes,2023,8,8/1/2023,22.6,0,67.5,38.65,Medio
Occidente,Querétaro,2023,8,8/1/2023,22.6,0,67.5,38.65,Medio
Occidente,Jalisco,2023,9,9/1/2023,22.5,1,61.7,38.3,Medio
Occidente,Guanajuato,2023,9,9/1/2023,22.5,1,61.7,38.3,Medio
Occidente,Aguascalientes,2023,9,9/1/2023,22.5,1,61.7,38.3,Medio
Occidente,Querétaro,2023,9,9/1/2023,22.5,1,61.7,38.3,Medio
Occidente,Jalisco,2023,10,10/1/2023,21,0,49.6,33.21,Bajo
Occidente,Guanajuato,2023,10,10/1/2023,21,0,49.6,33.21,Bajo
Occidente,Aguascalientes,2023,10,10/1/2023,21,0,49.6,33.21,Bajo
Occidente,Querétaro,2023,10,10/1/2023,21,0,49.6,33.21,Bajo
Occidente,Jalisco,2023,11,11/1/2023,17.4,2,47.2,30.67,Bajo
Occidente,Guanajuato,2023,11,11/1/2023,17.4,2,47.2,30.67,Bajo
Occidente,Aguascalientes,2023,11,11/1/2023,17.4,2,47.2,30.67,Bajo
Occidente,Querétaro,2023,11,11/1/2023,17.4,2,47.2,30.67,Bajo
Occidente,Jalisco,2023,12,12/1/2023,12.4,2,52.5,26.27,Bajo
Occidente,Guanajuato,2023,12,12/1/2023,12.4,2,52.5,26.27,Bajo
Occidente,Aguascalientes,2023,12,12/1/2023,12.4,2,52.5,26.27,Bajo
Occidente,Querétaro,2023,12,12/1/2023,12.4,2,52.5,26.27,Bajo
Occidente,Jalisco,2024,1,1/1/2024,15.2,0,47.4,26.36,Bajo
Occidente,Guanajuato,2024,1,1/1/2024,15.2,0,47.4,26.36,Bajo
Occidente,Aguascalientes,2024,1,1/1/2024,15.2,0,47.4,26.36,Bajo
Occidente,Querétaro,2024,1,1/1/2024,15.2,0,47.4,26.36,Bajo
Occidente,Jalisco,2024,2,2/1/2024,18.1,1,49.1,30.89,Bajo
Occidente,Guanajuato,2024,2,2/1/2024,18.1,1,49.1,30.89,Bajo
Occidente,Aguascalientes,2024,2,2/1/2024,18.1,1,49.1,30.89,Bajo
Occidente,Querétaro,2024,2,2/1/2024,18.1,1,49.1,30.89,Bajo
Occidente,Jalisco,2024,3,3/1/2024,17.6,0,42.7,28.07,Bajo
Occidente,Guanajuato,2024,3,3/1/2024,17.6,0,42.7,28.07,Bajo
Occidente,Aguascalientes,2024,3,3/1/2024,17.6,0,42.7,28.07,Bajo
Occidente,Querétaro,2024,3,3/1/2024,17.6,0,42.7,28.07,Bajo
Occidente,Jalisco,2024,4,4/1/2024,23,1,38.9,34.29,Bajo
Occidente,Guanajuato,2024,4,4/1/2024,23,1,38.9,34.29,Bajo
Occidente,Aguascalientes,2024,4,4/1/2024,23,1,38.9,34.29,Bajo
Occidente,Querétaro,2024,4,4/1/2024,23,1,38.9,34.29,Bajo
Occidente,Jalisco,2024,5,5/1/2024,25.2,2,50.7,40.1,Medio
Occidente,Guanajuato,2024,5,5/1/2024,25.2,2,50.7,40.1,Medio
Occidente,Aguascalientes,2024,5,5/1/2024,25.2,2,50.7,40.1,Medio
Occidente,Querétaro,2024,5,5/1/2024,25.2,2,50.7,40.1,Medio
Occidente,Jalisco,2024,6,6/1/2024,22.1,0,63,37.16,Medio
Occidente,Guanajuato,2024,6,6/1/2024,22.1,0,63,37.16,Medio
Occidente,Aguascalientes,2024,6,6/1/2024,22.1,0,63,37.16,Medio
Occidente,Querétaro,2024,6,6/1/2024,22.1,0,63,37.16,Medio
Occidente,Jalisco,2024,7,7/1/2024,22.2,1,69.8,39.59,Medio
Occidente,Guanajuato,2024,7,7/1/2024,22.2,1,69.8,39.59,Medio
Occidente,Aguascalientes,2024,7,7/1/2024,22.2,1,69.8,39.59,Medio
Occidente,Querétaro,2024,7,7/1/2024,22.2,1,69.8,39.59,Medio
Occidente,Jalisco,2024,8,8/1/2024,21.1,0,72.4,37.88,Medio
Occidente,Guanajuato,2024,8,8/1/2024,21.1,0,72.4,37.88,Medio
Occidente,Aguascalientes,2024,8,8/1/2024,21.1,0,72.4,37.88,Medio
Occidente,Querétaro,2024,8,8/1/2024,21.1,0,72.4,37.88,Medio
Occidente,Jalisco,2024,9,9/1/2024,19.5,1,63.6,35.36,Medio
Occidente,Guanajuato,2024,9,9/1/2024,19.5,1,63.6,35.36,Medio
Occidente,Aguascalientes,2024,9,9/1/2024,19.5,1,63.6,35.36,Medio
Occidente,Querétaro,2024,9,9/1/2024,19.5,1,63.6,35.36,Medio
Occidente,Jalisco,2024,10,10/1/2024,19.8,0,52.6,32.51,Bajo
Occidente,Guanajuato,2024,10,10/1/2024,19.8,0,52.6,32.51,Bajo
Occidente,Aguascalientes,2024,10,10/1/2024,19.8,0,52.6,32.51,Bajo
Occidente,Querétaro,2024,10,10/1/2024,19.8,0,52.6,32.51,Bajo
Occidente,Jalisco,2024,11,11/1/2024,16.7,0,50.4,28.67,Bajo
Occidente,Guanajuato,2024,11,11/1/2024,16.7,0,50.4,28.67,Bajo
Occidente,Aguascalientes,2024,11,11/1/2024,16.7,0,50.4,28.67,Bajo
Occidente,Querétaro,2024,11,11/1/2024,16.7,0,50.4,28.67,Bajo
Occidente,Jalisco,2024,12,12/1/2024,17.3,0,43,27.87,Bajo
Occidente,Guanajuato,2024,12,12/1/2024,17.3,0,43,27.87,Bajo
Occidente,Aguascalientes,2024,12,12/1/2024,17.3,0,43,27.87,Bajo
Occidente,Querétaro,2024,12,12/1/2024,17.3,0,43,27.87,Bajo
Occidente,Jalisco,2025,1,1/1/2025,17.3,0,51.7,29.54,Bajo
Occidente,Guanajuato,2025,1,1/1/2025,17.3,0,51.7,29.54,Bajo
Occidente,Aguascalientes,2025,1,1/1/2025,17.3,0,51.7,29.54,Bajo
Occidente,Querétaro,2025,1,1/1/2025,17.3,0,51.7,29.54,Bajo
Occidente,Jalisco,2025,2,2/1/2025,16.9,1,47.5,29.26,Bajo
Occidente,Guanajuato,2025,2,2/1/2025,16.9,1,47.5,29.26,Bajo
Occidente,Aguascalientes,2025,2,2/1/2025,16.9,1,47.5,29.26,Bajo
Occidente,Querétaro,2025,2,2/1/2025,16.9,1,47.5,29.26,Bajo
Occidente,Jalisco,2025,3,3/1/2025,21,0,47.9,32.94,Bajo
Occidente,Guanajuato,2025,3,3/1/2025,21,0,47.9,32.94,Bajo
Occidente,Aguascalientes,2025,3,3/1/2025,21,0,47.9,32.94,Bajo
Occidente,Querétaro,2025,3,3/1/2025,21,0,47.9,32.94,Bajo
Occidente,Jalisco,2025,4,4/1/2025,24.3,0,42.3,35.48,Medio
Occidente,Guanajuato,2025,4,4/1/2025,24.3,0,42.3,35.48,Medio
Occidente,Aguascalientes,2025,4,4/1/2025,24.3,0,42.3,35.48,Medio
Occidente,Querétaro,2025,4,4/1/2025,24.3,0,42.3,35.48,Medio
Occidente,Jalisco,2025,5,5/1/2025,25.2,0,45.7,37.14,Medio
Occidente,Guanajuato,2025,5,5/1/2025,25.2,0,45.7,37.14,Medio
Occidente,Aguascalientes,2025,5,5/1/2025,25.2,0,45.7,37.14,Medio
Occidente,Querétaro,2025,5,5/1/2025,25.2,0,45.7,37.14,Medio
Occidente,Jalisco,2025,6,6/1/2025,25.9,2,64.9,43.67,Medio
Occidente,Guanajuato,2025,6,6/1/2025,25.9,2,64.9,43.67,Medio
Occidente,Aguascalientes,2025,6,6/1/2025,25.9,2,64.9,43.67,Medio
Occidente,Querétaro,2025,6,6/1/2025,25.9,2,64.9,43.67,Medio
Occidente,Jalisco,2025,7,7/1/2025,24.6,0,73.9,42.17,Medio
Occidente,Guanajuato,2025,7,7/1/2025,24.6,0,73.9,42.17,Medio
Occidente,Aguascalientes,2025,7,7/1/2025,24.6,0,73.9,42.17,Medio
Occidente,Querétaro,2025,7,7/1/2025,24.6,0,73.9,42.17,Medio
Occidente,Jalisco,2025,8,8/1/2025,26,0,67.5,42.4,Medio
Occidente,Guanajuato,2025,8,8/1/2025,26,0,67.5,42.4,Medio
Occidente,Aguascalientes,2025,8,8/1/2025,26,0,67.5,42.4,Medio
Occidente,Querétaro,2025,8,8/1/2025,26,0,67.5,42.4,Medio
Occidente,Jalisco,2025,9,9/1/2025,19.5,0,61.8,34.02,Bajo
Occidente,Guanajuato,2025,9,9/1/2025,19.5,0,61.8,34.02,Bajo
Occidente,Aguascalientes,2025,9,9/1/2025,19.5,0,61.8,34.02,Bajo
Occidente,Querétaro,2025,9,9/1/2025,19.5,0,61.8,34.02,Bajo
Occidente,Jalisco,2025,10,10/1/2025,17.5,0,52.5,29.92,Bajo
Occidente,Guanajuato,2025,10,10/1/2025,17.5,0,52.5,29.92,Bajo
Occidente,Aguascalientes,2025,10,10/1/2025,17.5,0,52.5,29.92,Bajo
Occidente,Querétaro,2025,10,10/1/2025,17.5,0,52.5,29.92,Bajo
Occidente,Jalisco,2025,11,11/1/2025,16.4,1,53,29.83,Bajo
Occidente,Guanajuato,2025,11,11/1/2025,16.4,1,53,29.83,Bajo
Occidente,Aguascalientes,2025,11,11/1/2025,16.4,1,53,29.83,Bajo
Occidente,Querétaro,2025,11,11/1/2025,16.4,1,53,29.83,Bajo
Occidente,Jalisco,2025,12,12/1/2025,13.5,0,52.6,25.56,Bajo
Occidente,Guanajuato,2025,12,12/1/2025,13.5,0,52.6,25.56,Bajo
Occidente,Aguascalientes,2025,12,12/1/2025,13.5,0,52.6,25.56,Bajo
Occidente,Querétaro,2025,12,12/1/2025,13.5,0,52.6,25.56,Bajo
Centro,Ciudad de México,2018,1,1/1/2018,12.8,2,56.4,27.49,Bajo
Centro,Estado de México,2018,1,1/1/2018,12.8,2,56.4,27.49,Bajo
Centro,Puebla,2018,1,1/1/2018,12.8,2,56.4,27.49,Bajo
Centro,Morelos,2018,1,1/1/2018,12.8,2,56.4,27.49,Bajo
Centro,Ciudad de México,2018,2,2/1/2018,12.9,1,51.7,25.63,Bajo
Centro,Estado de México,2018,2,2/1/2018,12.9,1,51.7,25.63,Bajo
Centro,Puebla,2018,2,2/1/2018,12.9,1,51.7,25.63,Bajo
Centro,Morelos,2018,2,2/1/2018,12.9,1,51.7,25.63,Bajo
Centro,Ciudad de México,2018,3,3/1/2018,18.3,0,49.3,30.24,Bajo
Centro,Estado de México,2018,3,3/1/2018,18.3,0,49.3,30.24,Bajo
Centro,Puebla,2018,3,3/1/2018,18.3,0,49.3,30.24,Bajo
Centro,Morelos,2018,3,3/1/2018,18.3,0,49.3,30.24,Bajo
Centro,Ciudad de México,2018,4,4/1/2018,23.1,0,49.8,35.59,Medio
Centro,Estado de México,2018,4,4/1/2018,23.1,0,49.8,35.59,Medio
Centro,Puebla,2018,4,4/1/2018,23.1,0,49.8,35.59,Medio
Centro,Morelos,2018,4,4/1/2018,23.1,0,49.8,35.59,Medio
Centro,Ciudad de México,2018,5,5/1/2018,20.4,0,60.7,34.84,Bajo
Centro,Estado de México,2018,5,5/1/2018,20.4,0,60.7,34.84,Bajo
Centro,Puebla,2018,5,5/1/2018,20.4,0,60.7,34.84,Bajo
Centro,Morelos,2018,5,5/1/2018,20.4,0,60.7,34.84,Bajo
Centro,Ciudad de México,2018,6,6/1/2018,20.2,0,64.2,35.29,Medio
Centro,Estado de México,2018,6,6/1/2018,20.2,0,64.2,35.29,Medio
Centro,Puebla,2018,6,6/1/2018,20.2,0,64.2,35.29,Medio
Centro,Morelos,2018,6,6/1/2018,20.2,0,64.2,35.29,Medio
Centro,Ciudad de México,2018,7,7/1/2018,19.9,0,74,36.94,Medio
Centro,Estado de México,2018,7,7/1/2018,19.9,0,74,36.94,Medio
Centro,Puebla,2018,7,7/1/2018,19.9,0,74,36.94,Medio
Centro,Morelos,2018,7,7/1/2018,19.9,0,74,36.94,Medio
Centro,Ciudad de México,2018,8,8/1/2018,19.8,2,68.6,37.71,Medio
Centro,Estado de México,2018,8,8/1/2018,19.8,2,68.6,37.71,Medio
Centro,Puebla,2018,8,8/1/2018,19.8,2,68.6,37.71,Medio
Centro,Morelos,2018,8,8/1/2018,19.8,2,68.6,37.71,Medio
Centro,Ciudad de México,2018,9,9/1/2018,19.2,0,66.5,34.62,Bajo
Centro,Estado de México,2018,9,9/1/2018,19.2,0,66.5,34.62,Bajo
Centro,Puebla,2018,9,9/1/2018,19.2,0,66.5,34.62,Bajo
Centro,Morelos,2018,9,9/1/2018,19.2,0,66.5,34.62,Bajo
Centro,Ciudad de México,2018,10,10/1/2018,15.4,0,59.4,29.02,Bajo
Centro,Estado de México,2018,10,10/1/2018,15.4,0,59.4,29.02,Bajo
Centro,Puebla,2018,10,10/1/2018,15.4,0,59.4,29.02,Bajo
Centro,Morelos,2018,10,10/1/2018,15.4,0,59.4,29.02,Bajo
Centro,Ciudad de México,2018,11,11/1/2018,16,2,58.5,31.4,Bajo
Centro,Estado de México,2018,11,11/1/2018,16,2,58.5,31.4,Bajo
Centro,Puebla,2018,11,11/1/2018,16,2,58.5,31.4,Bajo
Centro,Morelos,2018,11,11/1/2018,16,2,58.5,31.4,Bajo
Centro,Ciudad de México,2018,12,12/1/2018,14,0,57.1,26.99,Bajo
Centro,Estado de México,2018,12,12/1/2018,14,0,57.1,26.99,Bajo
Centro,Puebla,2018,12,12/1/2018,14,0,57.1,26.99,Bajo
Centro,Morelos,2018,12,12/1/2018,14,0,57.1,26.99,Bajo
Centro,Ciudad de México,2019,1,1/1/2019,13.4,0,56.8,26.28,Bajo
Centro,Estado de México,2019,1,1/1/2019,13.4,0,56.8,26.28,Bajo
Centro,Puebla,2019,1,1/1/2019,13.4,0,56.8,26.28,Bajo
Centro,Morelos,2019,1,1/1/2019,13.4,0,56.8,26.28,Bajo
Centro,Ciudad de México,2019,2,2/1/2019,16.1,2,52.3,30.27,Bajo
Centro,Estado de México,2019,2,2/1/2019,16.1,2,52.3,30.27,Bajo
Centro,Puebla,2019,2,2/1/2019,16.1,2,52.3,30.27,Bajo
Centro,Morelos,2019,2,2/1/2019,16.1,2,52.3,30.27,Bajo
Centro,Ciudad de México,2019,3,3/1/2019,17.1,0,51.5,29.33,Bajo
Centro,Estado de México,2019,3,3/1/2019,17.1,0,51.5,29.33,Bajo
Centro,Puebla,2019,3,3/1/2019,17.1,0,51.5,29.33,Bajo
Centro,Morelos,2019,3,3/1/2019,17.1,0,51.5,29.33,Bajo
Centro,Ciudad de México,2019,4,4/1/2019,21.7,1,49.1,34.93,Bajo
Centro,Estado de México,2019,4,4/1/2019,21.7,1,49.1,34.93,Bajo
Centro,Puebla,2019,4,4/1/2019,21.7,1,49.1,34.93,Bajo
Centro,Morelos,2019,4,4/1/2019,21.7,1,49.1,34.93,Bajo
Centro,Ciudad de México,2019,5,5/1/2019,20.5,0,57.2,34.27,Bajo
Centro,Estado de México,2019,5,5/1/2019,20.5,0,57.2,34.27,Bajo
Centro,Puebla,2019,5,5/1/2019,20.5,0,57.2,34.27,Bajo
Centro,Morelos,2019,5,5/1/2019,20.5,0,57.2,34.27,Bajo
Centro,Ciudad de México,2019,6,6/1/2019,21.7,0,68.2,37.78,Medio
Centro,Estado de México,2019,6,6/1/2019,21.7,0,68.2,37.78,Medio
Centro,Puebla,2019,6,6/1/2019,21.7,0,68.2,37.78,Medio
Centro,Morelos,2019,6,6/1/2019,21.7,0,68.2,37.78,Medio
Centro,Ciudad de México,2019,7,7/1/2019,18.1,0,76.9,35.45,Medio
Centro,Estado de México,2019,7,7/1/2019,18.1,0,76.9,35.45,Medio
Centro,Puebla,2019,7,7/1/2019,18.1,0,76.9,35.45,Medio
Centro,Morelos,2019,7,7/1/2019,18.1,0,76.9,35.45,Medio
Centro,Ciudad de México,2019,8,8/1/2019,17.8,1,73.2,35.44,Medio
Centro,Estado de México,2019,8,8/1/2019,17.8,1,73.2,35.44,Medio
Centro,Puebla,2019,8,8/1/2019,17.8,1,73.2,35.44,Medio
Centro,Morelos,2019,8,8/1/2019,17.8,1,73.2,35.44,Medio
Centro,Ciudad de México,2019,9,9/1/2019,19.7,1,68.8,36.62,Medio
Centro,Estado de México,2019,9,9/1/2019,19.7,1,68.8,36.62,Medio
Centro,Puebla,2019,9,9/1/2019,19.7,1,68.8,36.62,Medio
Centro,Morelos,2019,9,9/1/2019,19.7,1,68.8,36.62,Medio
Centro,Ciudad de México,2019,10,10/1/2019,16.3,0,62.6,30.65,Bajo
Centro,Estado de México,2019,10,10/1/2019,16.3,0,62.6,30.65,Bajo
Centro,Puebla,2019,10,10/1/2019,16.3,0,62.6,30.65,Bajo
Centro,Morelos,2019,10,10/1/2019,16.3,0,62.6,30.65,Bajo
Centro,Ciudad de México,2019,11,11/1/2019,11.9,1,58.8,25.98,Bajo
Centro,Estado de México,2019,11,11/1/2019,11.9,1,58.8,25.98,Bajo
Centro,Puebla,2019,11,11/1/2019,11.9,1,58.8,25.98,Bajo
Centro,Morelos,2019,11,11/1/2019,11.9,1,58.8,25.98,Bajo
Centro,Ciudad de México,2019,12,12/1/2019,13.2,0,58.7,26.4,Bajo
Centro,Estado de México,2019,12,12/1/2019,13.2,0,58.7,26.4,Bajo
Centro,Puebla,2019,12,12/1/2019,13.2,0,58.7,26.4,Bajo
Centro,Morelos,2019,12,12/1/2019,13.2,0,58.7,26.4,Bajo
Centro,Ciudad de México,2020,1,1/1/2020,13.2,1,53.6,26.32,Bajo
Centro,Estado de México,2020,1,1/1/2020,13.2,1,53.6,26.32,Bajo
Centro,Puebla,2020,1,1/1/2020,13.2,1,53.6,26.32,Bajo
Centro,Morelos,2020,1,1/1/2020,13.2,1,53.6,26.32,Bajo
Centro,Ciudad de México,2020,2,2/1/2020,13.2,2,47.6,26.1,Bajo
Centro,Estado de México,2020,2,2/1/2020,13.2,2,47.6,26.1,Bajo
Centro,Puebla,2020,2,2/1/2020,13.2,2,47.6,26.1,Bajo
Centro,Morelos,2020,2,2/1/2020,13.2,2,47.6,26.1,Bajo
Centro,Ciudad de México,2020,3,3/1/2020,16,0,49.3,27.59,Bajo
Centro,Estado de México,2020,3,3/1/2020,16,0,49.3,27.59,Bajo
Centro,Puebla,2020,3,3/1/2020,16,0,49.3,27.59,Bajo
Centro,Morelos,2020,3,3/1/2020,16,0,49.3,27.59,Bajo
Centro,Ciudad de México,2020,4,4/1/2020,19,0,48.1,30.72,Bajo
Centro,Estado de México,2020,4,4/1/2020,19,0,48.1,30.72,Bajo
Centro,Puebla,2020,4,4/1/2020,19,0,48.1,30.72,Bajo
Centro,Morelos,2020,4,4/1/2020,19,0,48.1,30.72,Bajo
Centro,Ciudad de México,2020,5,5/1/2020,21.8,0,54.4,35.04,Medio
Centro,Estado de México,2020,5,5/1/2020,21.8,0,54.4,35.04,Medio
Centro,Puebla,2020,5,5/1/2020,21.8,0,54.4,35.04,Medio
Centro,Morelos,2020,5,5/1/2020,21.8,0,54.4,35.04,Medio
Centro,Ciudad de México,2020,6,6/1/2020,19.9,1,62.8,35.64,Medio
Centro,Estado de México,2020,6,6/1/2020,19.9,1,62.8,35.64,Medio
Centro,Puebla,2020,6,6/1/2020,19.9,1,62.8,35.64,Medio
Centro,Morelos,2020,6,6/1/2020,19.9,1,62.8,35.64,Medio
Centro,Ciudad de México,2020,7,7/1/2020,20.4,0,69.5,36.54,Medio
Centro,Estado de México,2020,7,7/1/2020,20.4,0,69.5,36.54,Medio
Centro,Puebla,2020,7,7/1/2020,20.4,0,69.5,36.54,Medio
Centro,Morelos,2020,7,7/1/2020,20.4,0,69.5,36.54,Medio
Centro,Ciudad de México,2020,8,8/1/2020,19.1,1,70.1,36.2,Medio
Centro,Estado de México,2020,8,8/1/2020,19.1,1,70.1,36.2,Medio
Centro,Puebla,2020,8,8/1/2020,19.1,1,70.1,36.2,Medio
Centro,Morelos,2020,8,8/1/2020,19.1,1,70.1,36.2,Medio
Centro,Ciudad de México,2020,9,9/1/2020,17.6,0,69.5,33.49,Bajo
Centro,Estado de México,2020,9,9/1/2020,17.6,0,69.5,33.49,Bajo
Centro,Puebla,2020,9,9/1/2020,17.6,0,69.5,33.49,Bajo
Centro,Morelos,2020,9,9/1/2020,17.6,0,69.5,33.49,Bajo
Centro,Ciudad de México,2020,10,10/1/2020,15.3,0,60.2,29.05,Bajo
Centro,Estado de México,2020,10,10/1/2020,15.3,0,60.2,29.05,Bajo
Centro,Puebla,2020,10,10/1/2020,15.3,0,60.2,29.05,Bajo
Centro,Morelos,2020,10,10/1/2020,15.3,0,60.2,29.05,Bajo
Centro,Ciudad de México,2020,11,11/1/2020,14.7,0,56.7,27.68,Bajo
Centro,Estado de México,2020,11,11/1/2020,14.7,0,56.7,27.68,Bajo
Centro,Puebla,2020,11,11/1/2020,14.7,0,56.7,27.68,Bajo
Centro,Morelos,2020,11,11/1/2020,14.7,0,56.7,27.68,Bajo
Centro,Ciudad de México,2020,12,12/1/2020,12.4,2,59,27.55,Bajo
Centro,Estado de México,2020,12,12/1/2020,12.4,2,59,27.55,Bajo
Centro,Puebla,2020,12,12/1/2020,12.4,2,59,27.55,Bajo
Centro,Morelos,2020,12,12/1/2020,12.4,2,59,27.55,Bajo
Centro,Ciudad de México,2021,1,1/1/2021,11.8,0,56.4,24.4,Bajo
Centro,Estado de México,2021,1,1/1/2021,11.8,0,56.4,24.4,Bajo
Centro,Puebla,2021,1,1/1/2021,11.8,0,56.4,24.4,Bajo
Centro,Morelos,2021,1,1/1/2021,11.8,0,56.4,24.4,Bajo
Centro,Ciudad de México,2021,2,2/1/2021,14.9,0,49.1,26.32,Bajo
Centro,Estado de México,2021,2,2/1/2021,14.9,0,49.1,26.32,Bajo
Centro,Puebla,2021,2,2/1/2021,14.9,0,49.1,26.32,Bajo
Centro,Morelos,2021,2,2/1/2021,14.9,0,49.1,26.32,Bajo
Centro,Ciudad de México,2021,3,3/1/2021,18.5,0,50,30.56,Bajo
Centro,Estado de México,2021,3,3/1/2021,18.5,0,50,30.56,Bajo
Centro,Puebla,2021,3,3/1/2021,18.5,0,50,30.56,Bajo
Centro,Morelos,2021,3,3/1/2021,18.5,0,50,30.56,Bajo
Centro,Ciudad de México,2021,4,4/1/2021,19.6,2,51.6,34.07,Bajo
Centro,Estado de México,2021,4,4/1/2021,19.6,2,51.6,34.07,Bajo
Centro,Puebla,2021,4,4/1/2021,19.6,2,51.6,34.07,Bajo
Centro,Morelos,2021,4,4/1/2021,19.6,2,51.6,34.07,Bajo
Centro,Ciudad de México,2021,5,5/1/2021,24.1,2,57.3,40.21,Medio
Centro,Estado de México,2021,5,5/1/2021,24.1,2,57.3,40.21,Medio
Centro,Puebla,2021,5,5/1/2021,24.1,2,57.3,40.21,Medio
Centro,Morelos,2021,5,5/1/2021,24.1,2,57.3,40.21,Medio
Centro,Ciudad de México,2021,6,6/1/2021,19.6,0,64,34.54,Bajo
Centro,Estado de México,2021,6,6/1/2021,19.6,0,64,34.54,Bajo
Centro,Puebla,2021,6,6/1/2021,19.6,0,64,34.54,Bajo
Centro,Morelos,2021,6,6/1/2021,19.6,0,64,34.54,Bajo
Centro,Ciudad de México,2021,7,7/1/2021,19.2,0,69.5,35.26,Medio
Centro,Estado de México,2021,7,7/1/2021,19.2,0,69.5,35.26,Medio
Centro,Puebla,2021,7,7/1/2021,19.2,0,69.5,35.26,Medio
